Source 	 Sink 	 Weight
 AEE 	 HCP 	 1.073044
 AEE 	 HD 	 1.226373
 AEE 	 HES 	 1.346627
 AEE 	 HIG 	 1.272606
 AEE 	 HOG 	 1.309342
 AEE 	 HOLX 	 1.263109
 AEE 	 HON 	 1.18325
 AEE 	 HP 	 1.36825
 AEE 	 HPQ 	 1.354782
 AEE 	 HRB 	 1.327749
 AEE 	 HRL 	 1.289258
 AEE 	 HRS 	 1.320607
 AEE 	 HSIC 	 1.20358
 AEE 	 HST 	 1.220328
 AEE 	 HSY 	 1.137137
 AEE 	 HUM 	 1.314023
 AEE 	 IBM 	 1.225233
 AEE 	 ICE 	 1.400106
 AEE 	 IDXX 	 1.324628
 AEE 	 IFF 	 1.173758
 AEE 	 ILMN 	 1.346015
 AEE 	 INCY 	 1.345885
 AEE 	 INTC 	 1.261057
 AEE 	 INTU 	 1.195804
 AEE 	 IP 	 1.225272
 AEE 	 IPG 	 1.208075
 AEE 	 IR 	 1.243373
 AEE 	 IRM 	 1.124886
 AEE 	 ISRG 	 1.297358
 AEE 	 IT 	 1.28568
 AEE 	 ITW 	 1.214221
 AEE 	 IVZ 	 1.320827
 AEE 	 JBHT 	 1.335334
 AEE 	 JCI 	 1.276426
 AEE 	 JEC 	 1.299943
 AEE 	 JNJ 	 1.166509
 AEE 	 JNPR 	 1.319837
 AEE 	 JPM 	 1.320298
 AEE 	 JWN 	 1.347795
 AEE 	 K 	 1.079133
 AEE 	 KEY 	 1.397981
 AEE 	 KIM 	 0.9709908
 AEE 	 KLAC 	 1.320828
 AEE 	 KMB 	 1.076517
 AEE 	 KMI 	 1.291933
 AEE 	 KMX 	 1.327901
 AEE 	 KO 	 1.044021
 AEE 	 KORS 	 1.348809
 AEE 	 KR 	 1.342162
 AEE 	 KSS 	 1.392041
 AEE 	 KSU 	 1.281049
 AEE 	 L 	 1.238507
 AEE 	 LB 	 1.302823
 AEE 	 LEG 	 1.217885
 AEE 	 LEN 	 1.245193
 AEE 	 LH 	 1.250982
 AEE 	 LKQ 	 1.300355
 AEE 	 LLL 	 1.245842
 AEE 	 LLY 	 1.236357
 AEE 	 LMT 	 1.21394
 AEE 	 LNC 	 1.407076
 AEE 	 LNT 	 1.12447
 AEE 	 LOW 	 1.266177
 AEE 	 LRCX 	 1.316649
 AEE 	 LUK 	 1.331921
 AEE 	 LUV 	 1.321341
 AEE 	 LVLT 	 1.261768
 AEE 	 LYB 	 1.357939
 AEE 	 M 	 1.358916
 AEE 	 MA 	 1.229504
 AEE 	 MAA 	 1.033938
 AEE 	 MAC 	 1.1449
 AEE 	 MAR 	 1.236632
 AEE 	 MAS 	 1.303511
 AEE 	 MAT 	 1.292553
 AEE 	 MCD 	 1.180025
 AEE 	 MCHP 	 1.309977
 AEE 	 MCK 	 1.356849
 AEE 	 MCO 	 1.25562
 AEE 	 MDLZ 	 1.117806
 AEE 	 MDT 	 1.199184
 AEE 	 MET 	 1.406774
 AEE 	 MHK 	 1.268893
 AEE 	 MJN 	 1.238143
 AEE 	 MKC 	 1.047055
 AEE 	 MLM 	 1.328908
 AEE 	 MMC 	 1.155995
 AEE 	 MMM 	 1.171618
 AEE 	 MNK 	 1.364146
 AEE 	 MNST 	 1.298178
 AEE 	 MO 	 1.057195
 AEE 	 MON 	 1.299241
 AEE 	 MOS 	 1.377425
 AEE 	 MPC 	 1.369149
 AEE 	 MRK 	 1.229727
 AEE 	 MRO 	 1.367369
 AEE 	 MS 	 1.361717
 AEE 	 MSFT 	 1.234095
 AEE 	 MSI 	 1.284574
 AEE 	 MTB 	 1.349006
 AEE 	 MTD 	 1.240211
 AEE 	 MU 	 1.34414
 AEE 	 MUR 	 1.362789
 AEE 	 MYL 	 1.339912
 AEE 	 NAVI 	 1.380038
 AEE 	 NBL 	 1.323877
 AEE 	 NDAQ 	 1.230748
 AEE 	 NEE 	 0.6612034
 AEE 	 NEM 	 1.252158
 AEE 	 NFLX 	 1.389618
 AEE 	 NFX 	 1.349149
 AEE 	 NI 	 1.26235
 AEE 	 NKE 	 1.336059
 AEE 	 NLSN 	 1.256497
 AEE 	 NOC 	 1.193739
 AEE 	 NOV 	 1.372963
 AEE 	 NRG 	 1.220516
 AEE 	 NSC 	 1.304196
 AEE 	 NTAP 	 1.326329
 AEE 	 NTRS 	 1.33626
 AEE 	 NUE 	 1.323652
 AEE 	 NVDA 	 1.319773
 AEE 	 NWL 	 1.23346
 AEE 	 NWS 	 1.321009
 AEE 	 NWSA 	 1.320466
 AEE 	 O 	 0.9843385
 AEE 	 OKE 	 1.276006
 AEE 	 OMC 	 1.21922
 AEE 	 ORCL 	 1.246562
 AEE 	 ORLY 	 1.23038
 AEE 	 OXY 	 1.271521
 AEE 	 PAYX 	 1.17687
 AEE 	 PBCT 	 1.339567
 AEE 	 PCAR 	 1.332533
 AEE 	 PCG 	 0.655292
 AEE 	 PCLN 	 1.327404
 AEE 	 PDCO 	 1.261869
 AEE 	 PEG 	 0.6635802
 AEE 	 PEP 	 1.028516
 AEE 	 PFE 	 1.241369
 AEE 	 PFG 	 1.317656
 AEE 	 PG 	 1.096698
 AEE 	 PGR 	 1.156088
 AEE 	 PH 	 1.268711
 AEE 	 PHM 	 1.243856
 AEE 	 PKI 	 1.26087
 AEE 	 PLD 	 0.9783755
 AEE 	 PM 	 1.065461
 AEE 	 PNC 	 1.361994
 AEE 	 PNR 	 1.294791
 AEE 	 PNW 	 0.5702189
 AEE 	 PPG 	 1.338919
 AEE 	 PPL 	 0.7138815
 AEE 	 PRGO 	 1.357508
 AEE 	 PRU 	 1.378467
 AEE 	 PSA 	 1.064554
 AEE 	 PSX 	 1.281348
 AEE 	 PVH 	 1.339484
 AEE 	 PWR 	 1.345509
 AEE 	 PX 	 1.276099
 AEE 	 PXD 	 1.346506
 AEE 	 QCOM 	 1.319794
 AEE 	 R 	 1.32971
 AEE 	 RAI 	 1.239001
 AEE 	 RCL 	 1.320054
 AEE 	 REG 	 0.9960972
 AEE 	 REGN 	 1.335663
 AEE 	 RF 	 1.406944
 AEE 	 RHI 	 1.284252
 AEE 	 RHT 	 1.318826
 AEE 	 RIG 	 1.416964
 AEE 	 RJF 	 1.394264
 AEE 	 RL 	 1.308357
 AEE 	 ROK 	 1.276244
 AEE 	 ROP 	 1.217549
 AEE 	 ROST 	 1.299354
 AEE 	 RRC 	 1.363874
 AEE 	 RSG 	 1.086123
 AEE 	 RTN 	 1.230134
 AEE 	 SBUX 	 1.327703
 AEE 	 SCG 	 0.5810803
 AEE 	 SCHW 	 1.422014
 AEE 	 SEE 	 1.245057
 AEE 	 SHW 	 1.281782
 AEE 	 SIG 	 1.343576
 AEE 	 SJM 	 1.096195
 AEE 	 SLB 	 1.307078
 AEE 	 SLG 	 1.107275
 AEE 	 SNA 	 1.257897
 AEE 	 SNI 	 1.314374
 AEE 	 SNPS 	 1.247926
 AEE 	 SO 	 0.6563525
 AEE 	 SPG 	 1.004836
 AEE 	 SPGI 	 1.269046
 AEE 	 SPLS 	 1.337274
 AEE 	 SRCL 	 1.264665
 AEE 	 SRE 	 0.7269666
 AEE 	 STI 	 1.385823
 AEE 	 STT 	 1.367297
 AEE 	 STX 	 1.33474
 AEE 	 STZ 	 1.177378
 AEE 	 SWK 	 1.253595
 AEE 	 SWKS 	 1.348331
 AEE 	 SYK 	 1.121982
 AEE 	 SYMC 	 1.293627
 AEE 	 SYY 	 1.158568
 AEE 	 T 	 1.120804
 AEE 	 TAP 	 1.199325
 AEE 	 TDC 	 1.381006
 AEE 	 TDG 	 1.293299
 AEE 	 TEL 	 1.272208
 AEE 	 TGNA 	 1.299292
 AEE 	 TGT 	 1.290053
 AEE 	 TIF 	 1.330842
 AEE 	 TJX 	 1.264587
 AEE 	 TMK 	 1.297389
 AEE 	 TMO 	 1.222981
 AEE 	 TRIP 	 1.348519
 AEE 	 TROW 	 1.276779
 AEE 	 TRV 	 1.125061
 AEE 	 TSCO 	 1.314404
 AEE 	 TSN 	 1.244701
 AEE 	 TSO 	 1.309257
 AEE 	 TSS 	 1.287892
 AEE 	 TWX 	 1.268029
 AEE 	 TXN 	 1.276051
 AEE 	 TXT 	 1.288299
 AEE 	 UAA 	 1.37325
 AEE 	 UAL 	 1.345431
 AEE 	 UDR 	 1.061353
 AEE 	 UHS 	 1.309289
 AEE 	 ULTA 	 1.343647
 AEE 	 UNH 	 1.216997
 AEE 	 UNM 	 1.401964
 AEE 	 UNP 	 1.331998
 AEE 	 UPS 	 1.212148
 AEE 	 URI 	 1.381717
 AEE 	 USB 	 1.306128
 AEE 	 UTX 	 1.202225
 AEE 	 V 	 1.339169
 AEE 	 VAR 	 1.225166
 AEE 	 VFC 	 1.259068
 AEE 	 VIAB 	 1.364627
 AEE 	 VLO 	 1.306546
 AEE 	 VMC 	 1.326324
 AEE 	 VNO 	 1.080755
 AEE 	 VRSK 	 1.245316
 AEE 	 VRSN 	 1.339139
 AEE 	 VRTX 	 1.344349
 AEE 	 VTR 	 1.009906
 AEE 	 VZ 	 1.110067
 AEE 	 WAT 	 1.272533
 AEE 	 WBA 	 1.227195
 AEE 	 WDC 	 1.32337
 AEE 	 WEC 	 0.5656241
 AEE 	 WFC 	 1.333998
 AEE 	 WFM 	 1.380102
 AEE 	 WHR 	 1.271826
 AEE 	 WM 	 1.109278
 AEE 	 WMB 	 1.31331
 AEE 	 WMT 	 1.200821
 AEE 	 WU 	 1.247859
 AEE 	 WY 	 1.161539
 AEE 	 WYN 	 1.274118
 AEE 	 WYNN 	 1.355191
 AEE 	 XEC 	 1.346452
 AEE 	 XEL 	 0.5187792
 AEE 	 XL 	 1.241536
 AEE 	 XLNX 	 1.28861
 AEE 	 XOM 	 1.23308
 AEE 	 XRAY 	 1.221911
 AEE 	 XRX 	 1.299847
 AEE 	 XYL 	 1.270915
 AEE 	 YHOO 	 1.352963
 AEE 	 YUM 	 1.268888
 AEE 	 ZBH 	 1.26348
 AEE 	 ZION 	 1.42261
 AEE 	 ZTS 	 1.309232
 AEP 	 AES 	 0.9891708
 AEP 	 AET 	 1.286326
 AEP 	 AFL 	 1.227197
 AEP 	 AGN 	 1.319826
 AEP 	 AIG 	 1.296804
 AEP 	 AIV 	 1.037069
 AEP 	 AIZ 	 1.282884
 AEP 	 AJG 	 1.190301
 AEP 	 AKAM 	 1.304025
 AEP 	 ALB 	 1.262062
 AEP 	 ALK 	 1.362461
 AEP 	 ALL 	 1.188234
 AEP 	 ALLE 	 1.262935
 AEP 	 ALXN 	 1.348375
 AEP 	 AMAT 	 1.291835
 AEP 	 AMD 	 1.362295
 AEP 	 AME 	 1.286607
 AEP 	 AMG 	 1.336937
 AEP 	 AMGN 	 1.250699
 AEP 	 AMP 	 1.370309
 AEP 	 AMT 	 1.047468
 AEP 	 AMZN 	 1.307092
 AEP 	 AN 	 1.351877
 AEP 	 ANTM 	 1.287978
 AEP 	 AON 	 1.168152
 AEP 	 APA 	 1.333909
 AEP 	 APC 	 1.321065
 AEP 	 APD 	 1.207582
 AEP 	 APH 	 1.353835
 AEP 	 ARE 	 1.024055
 AEP 	 ARNC 	 1.352744
 AEP 	 ATVI 	 1.238773
 AEP 	 AVB 	 1.034173
 AEP 	 AVGO 	 1.317202
 AEP 	 AVY 	 1.213834
 AEP 	 AWK 	 0.7296431
 AEP 	 AXP 	 1.321442
 AEP 	 AYI 	 1.299283
 AEP 	 AZO 	 1.246594
 AEP 	 BA 	 1.243748
 AEP 	 BAC 	 1.434759
 AEP 	 BAX 	 1.335451
 AEP 	 BBBY 	 1.339389
 AEP 	 BBT 	 1.385001
 AEP 	 BBY 	 1.368903
 AEP 	 BCR 	 1.177148
 AEP 	 BDX 	 1.198059
 AEP 	 BEN 	 1.29611
 AEP 	 BF.B 	 1.259521
 AEP 	 BHI 	 1.333149
 AEP 	 BIIB 	 1.326329
 AEP 	 BK 	 1.367759
 AEP 	 BLK 	 1.254287
 AEP 	 BLL 	 1.203922
 AEP 	 BMY 	 1.298759
 AEP 	 BRK.B 	 1.16797
 AEP 	 BSX 	 1.207462
 AEP 	 BWA 	 1.333267
 AEP 	 BXP 	 1.02956
 AEP 	 C 	 1.367566
 AEP 	 CA 	 1.209421
 AEP 	 CAG 	 1.200422
 AEP 	 CAH 	 1.292212
 AEP 	 CAT 	 1.326121
 AEP 	 CB 	 1.13181
 AEP 	 CBG 	 1.261378
 AEP 	 CBOE 	 1.341877
 AEP 	 CBS 	 1.291542
 AEP 	 CCI 	 1.077101
 AEP 	 CCL 	 1.308067
 AEP 	 CELG 	 1.329711
 AEP 	 CERN 	 1.275583
 AEP 	 CF 	 1.446835
 AEP 	 CHD 	 1.331654
 AEP 	 CHK 	 1.354972
 AEP 	 CHRW 	 1.268084
 AEP 	 CHTR 	 1.28968
 AEP 	 CI 	 1.335916
 AEP 	 CINF 	 1.140212
 AEP 	 CL 	 1.053296
 AEP 	 CLX 	 1.055041
 AEP 	 CMA 	 1.427793
 AEP 	 CMCSA 	 1.353911
 AEP 	 CME 	 1.35614
 AEP 	 CMG 	 1.375866
 AEP 	 CMI 	 1.318628
 AEP 	 CMS 	 0.5332923
 AEP 	 CNC 	 1.351508
 AEP 	 CNP 	 0.7969374
 AEP 	 COF 	 1.372544
 AEP 	 COG 	 1.32041
 AEP 	 COH 	 1.315928
 AEP 	 COL 	 1.230729
 AEP 	 COO 	 1.3001
 AEP 	 COP 	 1.321146
 AEP 	 COST 	 1.198467
 AEP 	 COTY 	 1.315369
 AEP 	 CPB 	 1.050092
 AEP 	 CRM 	 1.336862
 AEP 	 CSCO 	 1.243047
 AEP 	 CSX 	 1.29975
 AEP 	 CTAS 	 1.212846
 AEP 	 CTL 	 1.227351
 AEP 	 CTSH 	 1.231297
 AEP 	 CTXS 	 1.278857
 AEP 	 CVS 	 1.22115
 AEP 	 CVX 	 1.231997
 AEP 	 CXO 	 1.351086
 AEP 	 D 	 0.6428083
 AEP 	 DAL 	 1.321466
 AEP 	 DD 	 1.30393
 AEP 	 DE 	 1.329924
 AEP 	 DFS 	 1.328899
 AEP 	 DG 	 1.313839
 AEP 	 DGX 	 1.235676
 AEP 	 DHI 	 1.219164
 AEP 	 DHR 	 1.282117
 AEP 	 DIS 	 1.260034
 AEP 	 DISCA 	 1.363479
 AEP 	 DISCK 	 1.361423
 AEP 	 DISH 	 1.331834
 AEP 	 DLPH 	 1.321432
 AEP 	 DLR 	 1.023408
 AEP 	 DLTR 	 1.254789
 AEP 	 DOV 	 1.292641
 AEP 	 DOW 	 1.255753
 AEP 	 DPS 	 1.078962
 AEP 	 DRI 	 1.292033
 AEP 	 DTE 	 0.5289121
 AEP 	 DUK 	 0.5326639
 AEP 	 DVA 	 1.255238
 AEP 	 DVN 	 1.32565
 AEP 	 DXC 	 1.365996
 AEP 	 EA 	 1.277861
 AEP 	 EBAY 	 1.369353
 AEP 	 ECL 	 1.257635
 AEP 	 ED 	 0.5897658
 AEP 	 EFX 	 1.184185
 AEP 	 EIX 	 0.5914788
 AEP 	 EL 	 1.206596
 AEP 	 EMN 	 1.326143
 AEP 	 EMR 	 1.256928
 AEP 	 EOG 	 1.298419
 AEP 	 EQIX 	 1.152478
 AEP 	 EQR 	 1.061724
 AEP 	 EQT 	 1.324426
 AEP 	 ES 	 0.507162
 AEP 	 ESRX 	 1.328498
 AEP 	 ESS 	 1.061167
 AEP 	 ETFC 	 1.433912
 AEP 	 ETN 	 1.263694
 AEP 	 ETR 	 0.6475395
 AEP 	 EVHC 	 1.374027
 AEP 	 EW 	 1.34731
 AEP 	 EXC 	 0.8069427
 AEP 	 EXPD 	 1.290895
 AEP 	 EXPE 	 1.274989
 AEP 	 EXR 	 1.112759
 AEP 	 F 	 1.322212
 AEP 	 FAST 	 1.300855
 AEP 	 FB 	 1.287052
 AEP 	 FBHS 	 1.293436
 AEP 	 FCX 	 1.354011
 AEP 	 FDX 	 1.244846
 AEP 	 FE 	 0.7373406
 AEP 	 FFIV 	 1.320224
 AEP 	 FIS 	 1.230352
 AEP 	 FISV 	 1.130869
 AEP 	 FITB 	 1.41227
 AEP 	 FL 	 1.309906
 AEP 	 FLIR 	 1.31974
 AEP 	 FLR 	 1.307991
 AEP 	 FLS 	 1.36772
 AEP 	 FMC 	 1.320192
 AEP 	 FOX 	 1.28551
 AEP 	 FOXA 	 1.289987
 AEP 	 FRT 	 0.9300579
 AEP 	 FTI 	 1.347041
 AEP 	 GD 	 1.196309
 AEP 	 GE 	 1.237533
 AEP 	 GGP 	 1.061955
 AEP 	 GILD 	 1.306705
 AEP 	 GIS 	 1.039488
 AEP 	 GLW 	 1.247728
 AEP 	 GM 	 1.315392
 AEP 	 GOOG 	 1.271349
 AEP 	 GOOGL 	 1.259679
 AEP 	 GPC 	 1.208982
 AEP 	 GPN 	 1.350796
 AEP 	 GPS 	 1.354508
 AEP 	 GRMN 	 1.339896
 AEP 	 GS 	 1.344193
 AEP 	 GT 	 1.291076
 AEP 	 GWW 	 1.310167
 AEP 	 HAL 	 1.335201
 AEP 	 HAS 	 1.30287
 AEP 	 HBAN 	 1.415671
 AEP 	 HBI 	 1.386878
 AEP 	 HCA 	 1.295438
 AEP 	 HCN 	 0.9558172
 AEP 	 HCP 	 1.029205
 AEP 	 HD 	 1.217219
 AEP 	 HES 	 1.338783
 AEP 	 HIG 	 1.272106
 AEP 	 HOG 	 1.324788
 AEP 	 HOLX 	 1.274798
 AEP 	 HON 	 1.179023
 AEP 	 HP 	 1.359256
 AEP 	 HPQ 	 1.342576
 AEP 	 HRB 	 1.364778
 AEP 	 HRL 	 1.297041
 AEP 	 HRS 	 1.305037
 AEP 	 HSIC 	 1.20035
 AEP 	 HST 	 1.224932
 AEP 	 HSY 	 1.139484
 AEP 	 HUM 	 1.311462
 AEP 	 IBM 	 1.188101
 AEP 	 ICE 	 1.367941
 AEP 	 IDXX 	 1.322098
 AEP 	 IFF 	 1.170297
 AEP 	 ILMN 	 1.334199
 AEP 	 INCY 	 1.345176
 AEP 	 INTC 	 1.230807
 AEP 	 INTU 	 1.174501
 AEP 	 IP 	 1.230307
 AEP 	 IPG 	 1.199093
 AEP 	 IR 	 1.245926
 AEP 	 IRM 	 1.142965
 AEP 	 ISRG 	 1.283014
 AEP 	 IT 	 1.280728
 AEP 	 ITW 	 1.212117
 AEP 	 IVZ 	 1.32389
 AEP 	 JBHT 	 1.321312
 AEP 	 JCI 	 1.298592
 AEP 	 JEC 	 1.302145
 AEP 	 JNJ 	 1.141049
 AEP 	 JNPR 	 1.352639
 AEP 	 JPM 	 1.335689
 AEP 	 JWN 	 1.336887
 AEP 	 K 	 1.071878
 AEP 	 KEY 	 1.411585
 AEP 	 KIM 	 0.9472312
 AEP 	 KLAC 	 1.289954
 AEP 	 KMB 	 1.067262
 AEP 	 KMI 	 1.272833
 AEP 	 KMX 	 1.329211
 AEP 	 KO 	 1.050635
 AEP 	 KORS 	 1.3684
 AEP 	 KR 	 1.339646
 AEP 	 KSS 	 1.381797
 AEP 	 KSU 	 1.283414
 AEP 	 L 	 1.215413
 AEP 	 LB 	 1.314584
 AEP 	 LEG 	 1.224172
 AEP 	 LEN 	 1.231333
 AEP 	 LH 	 1.258891
 AEP 	 LKQ 	 1.307791
 AEP 	 LLL 	 1.240071
 AEP 	 LLY 	 1.210671
 AEP 	 LMT 	 1.215892
 AEP 	 LNC 	 1.409274
 AEP 	 LNT 	 1.127593
 AEP 	 LOW 	 1.274679
 AEP 	 LRCX 	 1.294351
 AEP 	 LUK 	 1.322717
 AEP 	 LUV 	 1.322921
 AEP 	 LVLT 	 1.239476
 AEP 	 LYB 	 1.348318
 AEP 	 M 	 1.370472
 AEP 	 MA 	 1.213401
 AEP 	 MAA 	 1.035234
 AEP 	 MAC 	 1.139131
 AEP 	 MAR 	 1.264117
 AEP 	 MAS 	 1.293063
 AEP 	 MAT 	 1.296002
 AEP 	 MCD 	 1.201404
 AEP 	 MCHP 	 1.274398
 AEP 	 MCK 	 1.36176
 AEP 	 MCO 	 1.260696
 AEP 	 MDLZ 	 1.094673
 AEP 	 MDT 	 1.177677
 AEP 	 MET 	 1.401935
 AEP 	 MHK 	 1.269776
 AEP 	 MJN 	 1.23619
 AEP 	 MKC 	 1.033977
 AEP 	 MLM 	 1.320312
 AEP 	 MMC 	 1.149704
 AEP 	 MMM 	 1.191315
 AEP 	 MNK 	 1.375266
 AEP 	 MNST 	 1.297587
 AEP 	 MO 	 1.038213
 AEP 	 MON 	 1.281843
 AEP 	 MOS 	 1.355108
 AEP 	 MPC 	 1.365796
 AEP 	 MRK 	 1.203202
 AEP 	 MRO 	 1.353079
 AEP 	 MS 	 1.369678
 AEP 	 MSFT 	 1.209781
 AEP 	 MSI 	 1.300456
 AEP 	 MTB 	 1.379209
 AEP 	 MTD 	 1.273147
 AEP 	 MU 	 1.340984
 AEP 	 MUR 	 1.349071
 AEP 	 MYL 	 1.348857
 AEP 	 NAVI 	 1.369581
 AEP 	 NBL 	 1.301321
 AEP 	 NDAQ 	 1.228112
 AEP 	 NEE 	 0.6308919
 AEP 	 NEM 	 1.26157
 AEP 	 NFLX 	 1.405503
 AEP 	 NFX 	 1.35027
 AEP 	 NI 	 1.274411
 AEP 	 NKE 	 1.348366
 AEP 	 NLSN 	 1.238476
 AEP 	 NOC 	 1.184545
 AEP 	 NOV 	 1.36631
 AEP 	 NRG 	 1.177271
 AEP 	 NSC 	 1.300697
 AEP 	 NTAP 	 1.3104
 AEP 	 NTRS 	 1.351375
 AEP 	 NUE 	 1.303148
 AEP 	 NVDA 	 1.323484
 AEP 	 NWL 	 1.231366
 AEP 	 NWS 	 1.307892
 AEP 	 NWSA 	 1.297641
 AEP 	 O 	 0.9674108
 AEP 	 OKE 	 1.25412
 AEP 	 OMC 	 1.228073
 AEP 	 ORCL 	 1.233076
 AEP 	 ORLY 	 1.246033
 AEP 	 OXY 	 1.268048
 AEP 	 PAYX 	 1.151037
 AEP 	 PBCT 	 1.364778
 AEP 	 PCAR 	 1.326376
 AEP 	 PCG 	 0.6416021
 AEP 	 PCLN 	 1.325014
 AEP 	 PDCO 	 1.246862
 AEP 	 PEG 	 0.6365088
 AEP 	 PEP 	 0.9964586
 AEP 	 PFE 	 1.239737
 AEP 	 PFG 	 1.308964
 AEP 	 PG 	 1.078698
 AEP 	 PGR 	 1.170223
 AEP 	 PH 	 1.265882
 AEP 	 PHM 	 1.225827
 AEP 	 PKI 	 1.273755
 AEP 	 PLD 	 0.9880255
 AEP 	 PM 	 1.042183
 AEP 	 PNC 	 1.378478
 AEP 	 PNR 	 1.289045
 AEP 	 PNW 	 0.5165445
 AEP 	 PPG 	 1.321281
 AEP 	 PPL 	 0.6692811
 AEP 	 PRGO 	 1.385732
 AEP 	 PRU 	 1.359813
 AEP 	 PSA 	 1.054822
 AEP 	 PSX 	 1.28213
 AEP 	 PVH 	 1.331423
 AEP 	 PWR 	 1.333366
 AEP 	 PX 	 1.243677
 AEP 	 PXD 	 1.339075
 AEP 	 QCOM 	 1.297815
 AEP 	 R 	 1.311322
 AEP 	 RAI 	 1.248638
 AEP 	 RCL 	 1.338666
 AEP 	 REG 	 0.9607928
 AEP 	 REGN 	 1.353951
 AEP 	 RF 	 1.440236
 AEP 	 RHI 	 1.301269
 AEP 	 RHT 	 1.321047
 AEP 	 RIG 	 1.39873
 AEP 	 RJF 	 1.409621
 AEP 	 RL 	 1.32075
 AEP 	 ROK 	 1.28354
 AEP 	 ROP 	 1.226239
 AEP 	 ROST 	 1.311761
 AEP 	 RRC 	 1.355146
 AEP 	 RSG 	 1.083786
 AEP 	 RTN 	 1.194863
 AEP 	 SBUX 	 1.323529
 AEP 	 SCG 	 0.6001414
 AEP 	 SCHW 	 1.444814
 AEP 	 SEE 	 1.234745
 AEP 	 SHW 	 1.276118
 AEP 	 SIG 	 1.358231
 AEP 	 SJM 	 1.076652
 AEP 	 SLB 	 1.293258
 AEP 	 SLG 	 1.118993
 AEP 	 SNA 	 1.261047
 AEP 	 SNI 	 1.331772
 AEP 	 SNPS 	 1.242936
 AEP 	 SO 	 0.5997811
 AEP 	 SPG 	 0.9869522
 AEP 	 SPGI 	 1.268189
 AEP 	 SPLS 	 1.350242
 AEP 	 SRCL 	 1.257556
 AEP 	 SRE 	 0.7253888
 AEP 	 STI 	 1.396818
 AEP 	 STT 	 1.363715
 AEP 	 STX 	 1.332205
 AEP 	 STZ 	 1.156822
 AEP 	 SWK 	 1.259331
 AEP 	 SWKS 	 1.340072
 AEP 	 SYK 	 1.115132
 AEP 	 SYMC 	 1.268139
 AEP 	 SYY 	 1.160811
 AEP 	 T 	 1.078482
 AEP 	 TAP 	 1.204855
 AEP 	 TDC 	 1.386111
 AEP 	 TDG 	 1.275569
 AEP 	 TEL 	 1.264537
 AEP 	 TGNA 	 1.33255
 AEP 	 TGT 	 1.285844
 AEP 	 TIF 	 1.312851
 AEP 	 TJX 	 1.26618
 AEP 	 TMK 	 1.29797
 AEP 	 TMO 	 1.231744
 AEP 	 TRIP 	 1.348106
 AEP 	 TROW 	 1.277714
 AEP 	 TRV 	 1.11817
 AEP 	 TSCO 	 1.329996
 AEP 	 TSN 	 1.232426
 AEP 	 TSO 	 1.3258
 AEP 	 TSS 	 1.268459
 AEP 	 TWX 	 1.271316
 AEP 	 TXN 	 1.244749
 AEP 	 TXT 	 1.28087
 AEP 	 UAA 	 1.392151
 AEP 	 UAL 	 1.354414
 AEP 	 UDR 	 1.068362
 AEP 	 UHS 	 1.314417
 AEP 	 ULTA 	 1.331741
 AEP 	 UNH 	 1.229374
 AEP 	 UNM 	 1.406724
 AEP 	 UNP 	 1.329149
 AEP 	 UPS 	 1.202318
 AEP 	 URI 	 1.379434
 AEP 	 USB 	 1.314832
 AEP 	 UTX 	 1.182329
 AEP 	 V 	 1.341853
 AEP 	 VAR 	 1.24806
 AEP 	 VFC 	 1.271342
 AEP 	 VIAB 	 1.344811
 AEP 	 VLO 	 1.326822
 AEP 	 VMC 	 1.313566
 AEP 	 VNO 	 1.064083
 AEP 	 VRSK 	 1.256078
 AEP 	 VRSN 	 1.356907
 AEP 	 VRTX 	 1.353626
 AEP 	 VTR 	 0.981805
 AEP 	 VZ 	 1.090877
 AEP 	 WAT 	 1.258184
 AEP 	 WBA 	 1.209135
 AEP 	 WDC 	 1.316728
 AEP 	 WEC 	 0.5460455
 AEP 	 WFC 	 1.3338
 AEP 	 WFM 	 1.400008
 AEP 	 WHR 	 1.269556
 AEP 	 WM 	 1.09492
 AEP 	 WMB 	 1.310098
 AEP 	 WMT 	 1.1824
 AEP 	 WU 	 1.282612
 AEP 	 WY 	 1.160585
 AEP 	 WYN 	 1.311042
 AEP 	 WYNN 	 1.350195
 AEP 	 XEC 	 1.335012
 AEP 	 XEL 	 0.489729
 AEP 	 XL 	 1.230417
 AEP 	 XLNX 	 1.259499
 AEP 	 XOM 	 1.201028
 AEP 	 XRAY 	 1.216753
 AEP 	 XRX 	 1.29543
 AEP 	 XYL 	 1.278696
 AEP 	 YHOO 	 1.351807
 AEP 	 YUM 	 1.235686
 AEP 	 ZBH 	 1.259886
 AEP 	 ZION 	 1.444881
 AEP 	 ZTS 	 1.319438
 AES 	 AET 	 1.249593
 AES 	 AFL 	 1.120323
 AES 	 AGN 	 1.276131
 AES 	 AIG 	 1.184
 AES 	 AIV 	 1.155869
 AES 	 AIZ 	 1.248914
 AES 	 AJG 	 1.124761
 AES 	 AKAM 	 1.229665
 AES 	 ALB 	 1.094105
 AES 	 ALK 	 1.361973
 AES 	 ALL 	 1.184081
 AES 	 ALLE 	 1.169792
 AES 	 ALXN 	 1.295387
 AES 	 AMAT 	 1.167863
 AES 	 AMD 	 1.269979
 AES 	 AME 	 1.187438
 AES 	 AMG 	 1.1452
 AES 	 AMGN 	 1.191844
